location_block,text_general_code,crime_type,crime_x,crime_y,lat,lng
1200 BLOCK N BROAD ST 1,Motor Vehicle Theft,Non-Violent Property Crime,-75.15959963,39.97304008,39.97304008,-75.15959963
1000 BLOCK DORSET ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.17203519,40.06636466,40.06636466,-75.17203519
300 BLOCK Comlyst,Motor Vehicle Theft,Non-Violent Property Crime,-75.105521,40.047261,40.047261,-75.105521
1200 BLOCK E CLIVEDEN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17053472,40.05962247,40.05962247,-75.17053471
7500 BLOCK ROWLAND AV,Other Assaults,Violent Crime,-75.03848732,40.04255369,40.04255369,-75.03848732
5200 BLOCK N 2ND ST,Fraud,Non-Violent Crime,-75.126499,40.03030198,40.03030198,-75.126499
6100 BLOCK MONTAGUE ST,Other Assaults,Violent Crime,-75.06113722,40.02367471,40.02367471,-75.06113722
7500 BLOCK ROWLAND AV,Other Assaults,Violent Crime,-75.039189,40.042176,40.042176,-75.039189
RIDGE AV & W ROOSEVELT BLVD RAMP E,Other Assaults,Violent Crime,-75.191766,40.007998,40.007998,-75.191766
700 BLOCK HAGNER ST,Fraud,Non-Violent Crime,-75.22632799,40.04981092,40.04981092,-75.22632799
5200 BLOCK N 11TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14110889,40.03171089,40.03171088,-75.14110889
5700 BLOCK N BEECHWOOD ST,Other Assaults,Violent Crime,-75.156826,40.04234938,40.04234938,-75.156826
4800 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.147522,40.026294,40.026294,-75.147522
1700 BLOCK S 58TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.2303172,39.93732582,39.93732582,-75.23031721
MAGEE AV  & LARGE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.0729961,40.04080466,40.04080466,-75.0729961
2500 BLOCK E DAUPHIN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.1238467,39.97580063,39.97580063,-75.1238467
4200 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.14926095,40.01795261,40.01795261,-75.14926095
400 BLOCK N 60TH ST,Other Assaults,Violent Crime,-75.23927775,39.96879546,39.96879546,-75.23927775
900 BLOCK N 26TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17928592,39.97315161,39.97315161,-75.17928592
3200 BLOCK TEESDALE ST,Weapon Violations,Non-Violent Crime,-75.04623733,40.04089787,40.04089787,-75.04623733
4500 BLOCK MERCER ST,Other Assaults,Violent Crime,-75.07149334,40.00180649,40.00180649,-75.07149334
5200 BLOCK SPRUCE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22783104,39.95458064,39.95458064,-75.22783104
2900 BLOCK S 20TH ST,Fraud,Non-Violent Crime,-75.18679631,39.91470329,39.91470329,-75.18679631
1600 BLOCK JOHN F KENNEDY BLVD,All Other Offenses,Non-Violent Crime,-75.166617,39.9538,39.9538,-75.166617
COTTMAN AV  & REVERE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.053114,40.043765,40.043765,-75.053114
6000 BLOCK N CAMAC ST,Other Assaults,Violent Crime,-75.140437,40.044625,40.044625,-75.140437
2400 BLOCK S CLARION ST,All Other Offenses,Non-Violent Crime,-75.169198,39.919197,39.919197,-75.169198
100 BLOCK W HUNTING PARK AV,Fraud,Non-Violent Crime,-75.125988,40.013866,40.013866,-75.125988
1700 BLOCK WALNUT ST,Thefts,Non-Violent Property Crime,-75.17037316,39.9497831,39.9497831,-75.17037316
4500 BLOCK MANDELA WAY,Fraud,Non-Violent Crime,-75.211618,39.960891,39.960891,-75.211618
6900 BLOCK SAYBROOK AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.23988877,39.92071293,39.92071293,-75.23988877
2100 BLOCK N 23RD ST,All Other Offenses,Non-Violent Crime,-75.170693,39.987894,39.987894,-75.170693
6600 BLOCK Akron St,Motor Vehicle Theft,Non-Violent Property Crime,-75.06809706,40.03880126,40.03880126,-75.06809706
700 BLOCK FEDERAL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15614001,39.93406958,39.93406958,-75.15614001
7900 BLOCK CASTOR AV,Thefts,Non-Violent Property Crime,-75.05670987,40.06165326,40.06165326,-75.05670987
8200 BLOCK HENRY AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.23578352,40.06081151,40.06081151,-75.23578352
5000 BLOCK D ST,All Other Offenses,Non-Violent Crime,-75.11602273,40.02559454,40.02559454,-75.11602273
500 BLOCK HART LA,Narcotic / Drug Law Violations,Non-Violent Crime,-75.12220319,39.99285067,39.99285067,-75.12220319
500 BLOCK W OXFORD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.14501393,39.97553617,39.97553617,-75.14501393
5600 BLOCK BEAUMONT ST,All Other Offenses,Non-Violent Crime,-75.22987907,39.9402657,39.94026569,-75.22987907
100 BLOCK S 10TH ST,Other Assaults,Violent Crime,-75.15709001,39.94996416,39.94996415,-75.15709001
7500 BLOCK E ROOSEVELT BLVD,Other Assaults,Violent Crime,-75.05200796,40.04916949,40.04916949,-75.05200796
2400 BLOCK S BROAD ST,Fraud,Non-Violent Crime,-75.171017,39.91990159,39.91990159,-75.171017
2100 BLOCK S 64TH ST,Other Assaults,Violent Crime,-75.2335449,39.92719553,39.92719553,-75.2335449
0 BLOCK MEEHAN AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.18608694,40.05557681,40.05557681,-75.18608694
3100 BLOCK CHATHAM ST,All Other Offenses,Non-Violent Crime,-75.106135,39.987215,39.987215,-75.106135
1600 BLOCK WORRELL ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.095785,40.007658,40.007658,-75.095785
5400 BLOCK VALLEY ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.069377,40.020538,40.020538,-75.069377
1200 BLOCK N HOLLYWOOD ST,Other Assaults,Violent Crime,-75.18381602,39.97592634,39.97592634,-75.18381602
600 BLOCK N 16TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16365685,39.96628615,39.96628615,-75.16365685
2400 BLOCK MASCHER ST,Other Assaults,Violent Crime,-75.1338849,39.9873314,39.9873314,-75.1338849
1100 BLOCK E SHARPNACK ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16734839,40.06683011,40.06683011,-75.16734839
2500 BLOCK EMERY ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.11833902,39.97459927,39.97459927,-75.11833902
3400 BLOCK D ST,All Other Offenses,Non-Violent Crime,-75.12035132,40.00202006,40.00202006,-75.12035132
4800 BLOCK BALTIMORE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.21967245,39.94815648,39.94815648,-75.21967245
1400 BLOCK E CAYUGA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.09886026,40.01351224,40.01351224,-75.09886026
1300 BLOCK N FRONT ST,Other Assaults,Violent Crime,-75.13505516,39.97171218,39.97171218,-75.13505516
N 29TH ST & PARRISH ST,Other Assaults,Violent Crime,-75.18404331,39.9719852,39.9719852,-75.18404331
500 BLOCK W HILL CREEK DR,Other Assaults,Violent Crime,-75.11119778,40.03706218,40.03706218,-75.11119778
3400 BLOCK SPRUCE ST,Other Assaults,Violent Crime,-75.19409241,39.95001362,39.95001362,-75.19409241
7200 BLOCK HEGERMAN ST,Fraud,Non-Violent Crime,-75.03466462,40.02915292,40.02915292,-75.03466462
4100 BLOCK Manayunk Ave,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.21442619,40.02513265,40.02513265,-75.21442619
4900 BLOCK N CAMAC ST,Other Assaults,Violent Crime,-75.14391951,40.02850934,40.02850934,-75.14391951
1600 BLOCK FRANCIS ST,Fraud,Non-Violent Crime,-75.16454777,39.9694937,39.9694937,-75.16454777
1800 BLOCK E ALBERT ST,Prostitution and Commercialized Vice,Non-Violent Crime,-75.12641559,39.98926631,39.98926631,-75.12641559
5500 BLOCK WYALUSING AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.2304836,39.96880256,39.96880256,-75.2304836
500 BLOCK S 23RD ST,Other Assaults,Violent Crime,-75.17961491,39.94612789,39.94612789,-75.17961491
700 BLOCK S FAWN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16324255,39.94088367,39.94088367,-75.16324255
800 BLOCK N 21ST ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17237993,39.970935,39.970935,-75.17237993
200 BLOCK S JUNIPER ST,All Other Offenses,Non-Violent Crime,-75.16319239,39.94903587,39.94903586,-75.16319239
200 BLOCK N 34TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.19119558,39.95888683,39.95888682,-75.19119558
2000 BLOCK E ANN ST,Receiving Stolen Property,Non-Violent Crime,-75.11483176,39.99082756,39.99082756,-75.11483176
2400 BLOCK 79TH AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.16020534,40.07173666,40.07173666,-75.16020534
1500 BLOCK Locust St,Disorderly Conduct,Non-Violent Crime,-75.16667851,39.94823624,39.94823624,-75.16667851
3000 BLOCK N BONSALL ST,Other Assaults,Violent Crime,-75.168571,40.001217,40.001217,-75.168571
5700 BLOCK HUNTER ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.236751,39.976944,39.976944,-75.236751
7100 BLOCK Charles St,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.04348174,40.03456451,40.03456451,-75.04348174
1300 BLOCK S MOLE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17038638,39.93421971,39.93421971,-75.17038638
1600 BLOCK MAYLAND ST,Other Assaults,Violent Crime,-75.16186342,40.06214483,40.06214483,-75.16186342
1700 BLOCK MOHICAN ST,Other Assaults,Violent Crime,-75.15954953,40.06314563,40.06314563,-75.15954953
5600 BLOCK BEAUMONT ST,All Other Offenses,Non-Violent Crime,-75.22994662,39.93999151,39.93999151,-75.22994662
500 BLOCK N 33RD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.19007921,39.96355143,39.96355143,-75.19007921
1000 BLOCK STANWOOD ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.071997,40.072534,40.072534,-75.071997
4700 BLOCK SHELMIRE AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.0301206,40.03129012,40.03129012,-75.0301206
300 BLOCK E HUNTING PARK AV,Other Sex Offenses (Not Commercialized),Violent Crime,-75.122362,40.013397,40.013397,-75.122362
800 BLOCK ALMOND ST,Weapon Violations,Non-Violent Crime,-75.12521604,39.97460701,39.974607,-75.12521604
7600 BLOCK E ROOSEVELT BLVD,Motor Vehicle Theft,Non-Violent Property Crime,-75.05241929,40.05080073,40.05080073,-75.05241929
3100 BLOCK JEFFERSON ST 313,All Other Offenses,Non-Violent Crime,-75.186452,39.979462,39.979462,-75.186452
7100 BLOCK RIDGE AV,All Other Offenses,Non-Violent Crime,-75.231045,40.044881,40.044881,-75.231045
7400 BLOCK DREXEL RD,Other Assaults,Violent Crime,-75.26545026,39.97621465,39.97621465,-75.26545026
300 BLOCK CHURCH LA,Forgery and Counterfeiting,Non-Violent Crime,-75.16740202,40.03755145,40.03755145,-75.16740202
600 BLOCK N PRESTON ST,Other Assaults,Violent Crime,-75.20338686,39.96482732,39.96482732,-75.20338686
800 BLOCK S 56TH ST,Other Assaults,Violent Crime,-75.2360261,39.94709473,39.94709473,-75.2360261
N DELAWARE AV  & ARENDELL AV,Other Assaults,Violent Crime,-74.98910644,40.0436792,40.0436792,-74.98910645
1300 BLOCK NAPFLE AV,Fraud,Non-Violent Crime,-75.07260806,40.06215453,40.06215453,-75.07260806
0 BLOCK W HAINES ST,Offenses Against Family and Children,Violent Crime,-75.177635,40.037794,40.037794,-75.177635
7300 BLOCK RUSKIN RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.2608474,39.97675338,39.97675338,-75.2608474
3000 BLOCK AGATE ST,Other Assaults,Violent Crime,-75.1114191,39.98716759,39.98716759,-75.1114191
1200 BLOCK STANWOOD ST,Other Assaults,Violent Crime,-75.067656,40.070717,40.070717,-75.067656
1900 BLOCK CHESTNUT ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17220411,39.95164882,39.95164882,-75.17220411
3200 BLOCK HOLME AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.01237117,40.0569212,40.0569212,-75.01237117
4000 BLOCK ROBBINS ST,Other Assaults,Violent Crime,-75.05965597,40.02688997,40.02688997,-75.05965597
3300 BLOCK TYSON AV,Other Assaults,Violent Crime,-75.049271,40.035109,40.035109,-75.049271
5800 BLOCK HOFFMAN AV,Other Assaults,Violent Crime,-75.23856182,39.94371018,39.94371018,-75.23856182
5800 BLOCK HEGERMAN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.06009662,40.01608847,40.01608847,-75.06009662
2900 BLOCK TYSON AV,All Other Offenses,Non-Violent Crime,-75.05556081,40.03826418,40.03826418,-75.05556081
100 BLOCK E CLIVEDEN ST,Other Assaults,Violent Crime,-75.181246,40.048611,40.048611,-75.181246
100 BLOCK N YEWDALL ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.22898918,39.96251137,39.96251137,-75.22898918
3500 BLOCK COTTMAN AV,All Other Offenses,Non-Violent Crime,-75.04249793,40.0373499,40.0373499,-75.04249793
3700 BLOCK JASPER ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.0991402,40.0028358,40.0028358,-75.0991402
400 BLOCK N GROSS ST,Other Assaults,Violent Crime,-75.24666712,39.96918086,39.96918086,-75.24666712
5700 BLOCK SPRAGUE ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.162341,40.0489522,40.0489522,-75.162341
7300 BLOCK HILL RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.22769516,40.04845089,40.04845089,-75.22769516
400 BLOCK W RITTENHOUSE ST,Other Sex Offenses (Not Commercialized),Violent Crime,-75.18188384,40.03277565,40.03277565,-75.18188384
600 BLOCK S FELTON ST,Receiving Stolen Property,Non-Violent Crime,-75.24769314,39.9526877,39.9526877,-75.24769314
2200 BLOCK N MOLE ST,All Other Offenses,Non-Violent Crime,-75.158992,39.98719,39.98719,-75.158992
900 BLOCK Daly St,Motor Vehicle Theft,Non-Violent Property Crime,-75.16320049,39.9214709,39.9214709,-75.16320049
2400 BLOCK CORAL ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12903757,39.98359721,39.98359721,-75.12903757
200 BLOCK CHESTNUT ST,Other Assaults,Violent Crime,-75.14413826,39.94840138,39.94840138,-75.14413826
3500 BLOCK KENSINGTON AV,Narcotic / Drug Law Violations,Non-Violent Crime,-75.10629731,40.00030055,40.00030055,-75.10629731
1800 BLOCK N 21ST ST,Other Assaults,Violent Crime,-75.16898098,39.98272341,39.98272341,-75.16898098
2700 BLOCK N REESE ST,All Other Offenses,Non-Violent Crime,-75.14035448,39.99363959,39.99363959,-75.14035448
3900 BLOCK M ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.1008258,40.00708226,40.00708226,-75.1008258
1700 BLOCK SPRING GARDEN ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16706164,39.96304309,39.96304309,-75.16706164
5700 BLOCK RODMAN ST,Weapon Violations,Non-Violent Crime,-75.23789979,39.95243096,39.95243096,-75.23789979
400 BLOCK SPRUCE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.14879527,39.94495574,39.94495574,-75.14879527
3400 BLOCK A ST,All Other Offenses,Non-Violent Crime,-75.12669225,40.00232959,40.00232958,-75.12669225
4100 BLOCK N 8th St,All Other Offenses,Non-Violent Crime,-75.14009361,40.01544021,40.01544021,-75.14009361
6000 BLOCK CATHARINE ST,All Other Offenses,Non-Violent Crime,-75.24376997,39.95126654,39.95126654,-75.24376997
1400 BLOCK W BUTLER ST,Other Assaults,Violent Crime,-75.15220947,40.01120032,40.01120032,-75.15220947
2600 BLOCK E NORRIS ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12367449,39.97464806,39.97464806,-75.12367449
3400 BLOCK A ST,All Other Offenses,Non-Violent Crime,-75.12626323,40.0023123,40.0023123,-75.12626323
1700 BLOCK N 17TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.16222617,39.98021305,39.98021305,-75.16222617
6600 BLOCK VANDIKE ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.04755851,40.02317119,40.02317119,-75.04755851
1100 BLOCK DORSET ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.17007,40.068049,40.068049,-75.17007
2600 BLOCK S FAIRHILL ST,Other Assaults,Violent Crime,-75.157449,39.916361,39.916361,-75.157449
7400 BLOCK ROWLAND AV,Other Assaults,Violent Crime,-75.040814,40.041428,40.041428,-75.040814
2200 BLOCK BENJAMIN FRANKLIN PKWY N714,Motor Vehicle Theft,Non-Violent Property Crime,-75.175151,39.96093,39.96093,-75.175151
1200 BLOCK WAKELING ST,All Other Offenses,Non-Violent Crime,-75.08618559,40.02362927,40.02362927,-75.08618559
5400 BLOCK BEAUMONT ST,Other Assaults,Violent Crime,-75.22646953,39.94250961,39.9425096,-75.22646953
1000 BLOCK S 55TH ST,All Other Offenses,Non-Violent Crime,-75.23058324,39.94395129,39.94395129,-75.23058324
6300 BLOCK CHEW AV,Fraud,Non-Violent Crime,-75.17476178,40.05156242,40.05156242,-75.17476178
3900 BLOCK ARAMINGO AV,Fraud,Non-Violent Crime,-75.08841116,39.99727725,39.99727725,-75.08841116
3600 BLOCK K ST,Other Assaults,Violent Crime,-75.10606623,40.00191172,40.00191172,-75.10606623
2100 BLOCK S 23RD ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.18442173,39.92623312,39.92623312,-75.18442173
2500 BLOCK N HANCOCK ST,All Other Offenses,Non-Violent Crime,-75.13427077,39.98932477,39.98932476,-75.13427077
2000 BLOCK Red Lion Rd,Fraud,Non-Violent Crime,-75.02368169,40.10060061,40.10060061,-75.02368169
1100 BLOCK N 64TH ST,Other Assaults,Violent Crime,-75.249787,39.980102,39.980102,-75.249787
2300 BLOCK WASHINGTON AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.18224462,39.94002752,39.94002752,-75.18224462
3600 BLOCK N 21ST ST,Narcotic / Drug Law Violations,Non-Violent Crime,-75.16290788,40.0095015,40.0095015,-75.16290787
5100 BLOCK HARLAN ST,Other Assaults,Violent Crime,-75.22555139,39.97491604,39.97491604,-75.22555139
7300 BLOCK PITTVILLE AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1443594,40.06468695,40.06468695,-75.1443594
3700 BLOCK SEPVIVA ST,Other Assaults,Violent Crime,-75.09649461,39.99727304,39.99727304,-75.0964946
800 BLOCK N 4TH ST,All Other Offenses,Non-Violent Crime,-75.14419889,39.96497578,39.96497578,-75.14419888
6100 BLOCK SHISLER ST,Other Assaults,Violent Crime,-75.083291,40.037791,40.037791,-75.083291
2200 BLOCK S 7TH ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.15868033,39.92156203,39.92156203,-75.15868033
4300 BLOCK N 5TH ST,All Other Offenses,Non-Violent Crime,-75.13441511,40.01732089,40.01732089,-75.13441511
2500 BLOCK N 28TH ST,Other Assaults,Violent Crime,-75.17758884,39.99486707,39.99486707,-75.17758884
6400 BLOCK EASTWOOD ST,Other Assaults,Violent Crime,-75.07151,40.036594,40.036594,-75.07151
1800 BLOCK N ETTING ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.17877961,39.98437308,39.98437308,-75.17877961
2100 BLOCK E LEHIGH AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.12092646,39.9855276,39.9855276,-75.12092646
5400 BLOCK WISSAHICKON AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.18068951,40.02475239,40.02475238,-75.1806895
2200 BLOCK SNYDER AV,All Other Offenses,Non-Violent Crime,-75.18341825,39.92594803,39.92594803,-75.18341825
1500 BLOCK FRANKFORD AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.13350881,39.97342331,39.97342331,-75.13350881
400 BLOCK E TIOGA ST,Motor Vehicle Theft,Non-Violent Property Crime,-75.12200244,40.00190019,40.00190019,-75.12200244
4000 BLOCK Neilson St,Motor Vehicle Theft,Non-Violent Property Crime,-75.09805973,40.00711511,40.00711511,-75.09805973
2000 BLOCK CHURCH LA,Other Assaults,Violent Crime,-75.15526714,40.04630033,40.04630033,-75.15526714
6500 BLOCK N BROAD ST,Other Assaults,Violent Crime,-75.14125747,40.05273361,40.05273361,-75.14125747
100 BLOCK E PHIL ELLENA ST,Other Assaults,Violent Crime,-75.18348721,40.05313098,40.05313098,-75.18348721
5700 BLOCK ELMWOOD AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.22292903,39.92965383,39.92965383,-75.22292903
1600 BLOCK BENJAMIN FRANKLIN PKWY,Other Assaults,Violent Crime,-75.16709747,39.95536729,39.95536729,-75.16709747
4000 BLOCK M ST,All Other Offenses,Non-Violent Crime,-75.10022431,40.00845344,40.00845344,-75.10022431
5000 BLOCK N 12TH ST,Offenses Against Family and Children,Violent Crime,-75.14305099,40.02928188,40.02928188,-75.14305099
1700 BLOCK BOWLER ST,Other Assaults,Violent Crime,-75.03222808,40.0907835,40.0907835,-75.03222808
5700 BLOCK N 11TH ST,Other Assaults,Violent Crime,-75.13959036,40.03963067,40.03963067,-75.13959036
6400 BLOCK GREENE ST A8,Offenses Against Family and Children,Violent Crime,-75.188298,40.041551,40.041551,-75.188298
4600 BLOCK TAMPA ST,All Other Offenses,Non-Violent Crime,-75.11328858,40.01980728,40.01980728,-75.11328858
5600 BLOCK MIRIAM RD,Motor Vehicle Theft,Non-Violent Property Crime,-75.08810692,40.03114227,40.03114227,-75.08810692
4100 BLOCK TYSON AV,Other Assaults,Violent Crime,-75.046039,40.032818,40.032818,-75.046039
2400 BLOCK Moore St,All Other Offenses,Non-Violent Crime,-75.18550928,39.93016388,39.93016388,-75.18550928
600 BLOCK W OLNEY AV,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.133295,40.036794,40.036794,-75.133295
SPRING GARDEN ST  & LANCASTER AV,Motor Vehicle Theft,Non-Violent Property Crime,-75.200137,39.961964,39.961964,-75.200137
1900 BLOCK N 9TH ST,Vandalism/Criminal Mischief,Non-Violent Property Crime,-75.1483798,39.98151765,39.98151764,-75.1483798
2200 BLOCK W ALLEGHENY AV,Thefts,Non-Violent Property Crime,-75.16617542,40.0036809,40.0036809,-75.16617542
5900 BLOCK STENTON AV,Other Assaults,Violent Crime,-75.15981001,40.05628376,40.05628376,-75.15981001
