"GEOID","NAME","location","year_built","number_of_bathrooms","number_of_bedrooms","total_livable_area","sale_price.x","log_sale_price","BACH_PROP","WHITE_PROP","Pov_Prop","Vacancy_Rate","MEDHHINCE","near_transit","Dist_Homicide","Dist_BurgRob","Dist_Comcor","parks_400","parks_800","dist_centercity","redlining_grade","industrial_knn31","Name","crime_score","vacant_and_BurgRob","distcentercity_transit","education_and_pov"
"421010115002","Block Group 2; Census Tract 115; Philadelphia County; Pennsylvania","1170 ATWOOD RD",1925,1,3,1024,199900,12.2055725204885,15.2328334648777,10.0236779794791,22.6519337016575,12.8455284552846,87530,0,2899.85303539442,923.299219654682,1914.23372988819,1,5,26553.9163494521,"2",2614.27703408232,"Overbrook",182,11860.2663988163,0,345.053133734799
"421010079001","Block Group 1; Census Tract 79; Philadelphia County; Pennsylvania","433 S 46TH ST",1925,3,5,2721,848000,13.650635914774,27.2558139534884,29.3023255813954,12.5581395348837,7.88253477588872,76058,0,2866.92800249782,885.443885007599,747.071788054079,2,4,14088.0330737315,"2",1782.46190378559,"Spruce Hill",139,6979.54221567041,0,342.282314764737
"421010353022","Block Group 2; Census Tract 353.02; Philadelphia County; Pennsylvania","3346 MORRELL AVE",1965,1,3,1420,360000,12.7938593104323,11.6635397123202,62.7579737335835,10.4440275171982,6.26057529610829,84695,0,12232.807612814,2863.60072500667,3104.23833244462,2,5,66055.8132664846,"0",3012.42098827806,"Morrell Park",753,17927.7879568945,0,121.814329703406
"421010323003","Block Group 3; Census Tract 323; Philadelphia County; Pennsylvania","4817 LEVICK ST",1950,1,2,675,169900,12.04296530766,12.9643117261471,26.0014566642389,17.3343044428259,4.47330447330447,62755,0,1488.20770801862,903.767322870762,717.976743923606,3,6,40295.0431586936,"3",321.039206376252,"Tacony",361,4042.82640822418,0,224.727326352732
"421010289021","Block Group 1; Census Tract 289.02; Philadelphia County; Pennsylvania","4615 REACH ST",1930,1,2,800,123000,11.7199396343546,2.11406096361849,15.7817109144543,22.8613569321534,3.3452807646356,39974,0,1608.98836541958,987.365683174954,2244.10636801382,3,4,28246.8268105718,"2",673.759542458003,"Feltonville",130,3303.01542758646,0,48.3303022656145
"421010191005","Block Group 5; Census Tract 191; Philadelphia County; Pennsylvania","3615 K ST",1920,1,3,806,30000,10.3089526606443,7.26676043131739,16.0806375996249,20.1593999062353,0,54940,0,1343.98611631398,854.215368233723,741.865306976475,3,5,24341.969737562,"2",163.716510409906,"Juniata Park",567,0,0,146.493529557734
"421010274013","Block Group 3; Census Tract 274.01; Philadelphia County; Pennsylvania","5416 N 4TH ST",1900,2,3,1376,211500,12.2619802774685,21.7267552182163,1.89753320683112,4.07969639468691,0,50000,0,681.303317900823,439.650029767147,722.749409079858,0,2,31111.2059826154,"1",761.635812810321,"Olney",190,0,0,88.6385649320021
"421010041012","Block Group 2; Census Tract 41.01; Philadelphia County; Pennsylvania","538 TREE ST",1920,1,2,1088,180000,12.1007121298723,13.6206896551724,35.1724137931034,6.72413793103448,42.7807486631016,80357,0,775.203278456865,495.592973436372,1311.50275586884,4,6,11845.5716331839,"4",287.56309348796,"Whitman",208,21201.8384357806,0,91.5873959571937
"421010073004","Block Group 4; Census Tract 73; Philadelphia County; Pennsylvania","5232 PENTRIDGE ST",1925,2,3,1162,94000,11.4510500612521,39.5789473684211,26.1052631578947,16.6315789473684,16.6924265842349,54618,0,1511.00646439818,756.817931332067,1459.7310685285,0,2,17373.9057055731,"3",434.688982322252,"Kingsessing",893,12633.1277563931,0,658.260387811634
"421010270001","Block Group 1; Census Tract 270; Philadelphia County; Pennsylvania","526 66TH AVE",1945,1,3,1500,220000,12.3013828253345,22.65625,22.8125,2.109375,0,99346,1,5201.14972088622,1105.49125967486,2022.13178034385,1,1,37451.3520696492,"1",1226.42322686147,"East Oak Lane",76,0,37451.3520696492,47.79052734375
